Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Mode,Payment Method,Sales Representative
ORD-111343,2022-08-01,2022-08-04,CU-11177,Lisa Williams,Consumer,United States,New York,New York City,East,PR-0005,Technology,Phones,Aria Smartphone,374.1,1,0.05,94.19,Standard Class,Credit Card,Alex Turner
ORD-110572,2023-07-06,2023-07-10,CU-12053,Mary Martinez,Corporate,United States,Tennessee,Memphis,South,PR-0007,Technology,Computers,AirLight 13,1502.16,4,0.0,340.98,Second Class,Credit Card,Ethan Wu
ORD-101052,2022-02-04,2022-02-08,CU-11804,Linda Ramirez,Consumer,United States,Washington,Seattle,West,PR-0046,Office Supplies,Art,Whiteboard Markers,411.82,7,0.2,168.32,Second Class,Bank Transfer,Daniel Kim
ORD-109736,2025-04-13,2025-04-17,CU-11279,Dorothy Torres,Consumer,United States,Texas,Dallas,Central,PR-0003,Technology,Phones,ZenPhone Lite,795.26,1,0.0,175.83,Standard Class,PayPal,Alex Turner
ORD-109609,2022-01-30,2022-02-02,CU-11647,Daniel Martin,Consumer,United States,Illinois,Chicago,Central,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,933.95,1,0.05,274.92,Standard Class,PayPal,Ethan Wu
ORD-109340,2022-02-14,2022-02-17,CU-10785,Michelle Scott,Consumer,United States,Georgia,Atlanta,South,PR-0007,Technology,Computers,AirLight 13,446.49,1,0.3,-38.66,First Class,PayPal,Alex Turner
ORD-104533,2025-06-17,2025-06-19,CU-11074,Charles Young,Consumer,United States,Georgia,Atlanta,South,PR-0047,Office Supplies,Labels,Address Label Pack,479.04,4,0.0,211.39,Second Class,Cash on Delivery,Nina Petrova
ORD-108783,2022-03-24,2022-03-28,CU-10725,Kimberly Davis,Corporate,United States,Massachusetts,Worcester,East,PR-0026,Furniture,Tables,Glass Office Desk,1689.95,5,0.0,595.21,Same Day,Cash on Delivery,Ethan Wu
ORD-110396,2022-09-27,2022-09-28,CU-11993,John Robinson,Corporate,United States,Oregon,Portland,West,PR-0022,Furniture,Chairs,Task Chair Basic,401.15,1,0.0,106.75,First Class,Cash on Delivery,Daniel Kim
ORD-107110,2024-09-12,2024-09-18,CU-10953,Linda Jackson,Consumer,United States,Michigan,Detroit,Central,PR-0013,Technology,Accessories,USB-C Hub,659.06,2,0.0,167.47,Standard Class,Credit Card,Daniel Kim
ORD-106458,2022-01-03,2022-01-05,CU-11255,Charles Garcia,Corporate,United States,New York,Albany,East,PR-0005,Technology,Phones,Aria Smartphone,744.35,1,0.15,83.4,Second Class,Debit Card,Liam O'Connor
ORD-103526,2024-08-22,2024-08-29,CU-10394,Ashley Miller,Consumer,United States,Illinois,Springfield,Central,PR-0008,Technology,Computers,GameStation Tower,1338.44,1,0.0,375.86,First Class,PayPal,Alex Turner
ORD-111222,2022-01-12,2022-01-14,CU-10636,Andrew Thompson,Home Office,United States,Michigan,Ann Arbor,Central,PR-0020,Furniture,Chairs,MeshBack Office Chair,1298.15,3,0.15,245.56,First Class,Credit Card,Sofia Rossi
ORD-103049,2024-09-26,2024-10-01,CU-10106,Betty White,Consumer,United States,California,San Francisco,West,PR-0033,Furniture,Furnishings,Filing Cabinet,3178.88,4,0.0,857.09,Standard Class,Credit Card,Grace Okafor
ORD-105813,2024-04-02,2024-04-03,CU-10369,Elizabeth Thomas,Consumer,United States,Washington,Spokane,West,PR-0040,Office Supplies,Binders,Presentation Binder,222.17,7,0.15,87.64,Second Class,Debit Card,Daniel Kim
ORD-107668,2025-04-21,2025-04-24,CU-11088,Jessica Young,Home Office,United States,Illinois,Springfield,Central,PR-0013,Technology,Accessories,USB-C Hub,933.78,1,0.0,307.8,Second Class,Bank Transfer,Grace Okafor
ORD-102108,2025-07-08,2025-07-13,CU-12151,Paul Walker,Consumer,United States,Illinois,Chicago,Central,PR-0039,Office Supplies,Binders,Report Cover Binder,22.22,1,0.0,10.43,Second Class,Cash on Delivery,Liam O'Connor
ORD-111851,2025-02-22,2025-02-28,CU-11503,Jessica Anderson,Consumer,United States,Massachusetts,Worcester,East,PR-0004,Technology,Phones,Phone Pro Max,6619.33,4,0.05,1032.59,Standard Class,Cash on Delivery,Sofia Rossi
ORD-101085,2022-11-30,2022-12-02,CU-11355,Carol Martin,Corporate,United States,Tennessee,Memphis,South,PR-0004,Technology,Phones,Phone Pro Max,9092.16,7,0.2,684.44,Second Class,Bank Transfer,Grace Okafor
ORD-110651,2022-04-02,2022-04-06,CU-10626,Carol Wright,Home Office,United States,California,San Diego,West,PR-0030,Furniture,Furnishings,Desk Lamp LED,699.24,4,0.0,180.07,Standard Class,Debit Card,Sofia Rossi
ORD-106129,2024-07-14,2024-07-20,CU-10361,Donald Johnson,Consumer,United States,Ohio,Cleveland,Central,PR-0024,Furniture,Tables,Standing Desk Pro,780.6,4,0.0,263.84,Second Class,PayPal,Carlos Mendes
ORD-109895,2024-02-27,2024-03-03,CU-11819,Kenneth Martinez,Home Office,United States,Washington,Seattle,West,PR-0016,Technology,Copiers,OfficeCopier 4000,3193.25,3,0.4,-702.88,First Class,Cash on Delivery,Alex Turner
ORD-106022,2024-09-14,2024-09-16,CU-11879,David Young,Corporate,United States,New York,Buffalo,East,PR-0033,Furniture,Furnishings,Filing Cabinet,5704.45,5,0.0,1973.11,Second Class,Debit Card,Liam O'Connor
ORD-105696,2022-04-01,2022-04-08,CU-10568,Nancy Allen,Home Office,United States,Ohio,Columbus,Central,PR-0037,Office Supplies,Paper,Printer Paper Ream,68.44,1,0.1,26.54,First Class,Cash on Delivery,Priya Nair
ORD-100766,2025-08-08,2025-08-09,CU-10517,Edward Moore,Consumer,United States,Florida,Miami,South,PR-0036,Office Supplies,Paper,Sticky Notes Set,131.2,4,0.0,59.62,Standard Class,Bank Transfer,Carlos Mendes
ORD-101746,2024-03-14,2024-03-16,CU-10371,Kevin Davis,Consumer,United States,Pennsylvania,Philadelphia,East,PR-0039,Office Supplies,Binders,Report Cover Binder,71.84,1,0.0,31.09,Standard Class,Bank Transfer,Grace Okafor
ORD-100337,2022-02-27,2022-03-06,CU-11059,Carol Lewis,Consumer,United States,Michigan,Detroit,Central,PR-0047,Office Supplies,Labels,Address Label Pack,47.4,1,0.05,17.87,Second Class,PayPal,Priya Nair
ORD-101008,2022-06-21,2022-06-24,CU-10675,Donald Johnson,Corporate,United States,Florida,Miami,South,PR-0045,Office Supplies,Art,Highlighter Pack,11.48,1,0.3,3.14,Standard Class,Cash on Delivery,Nina Petrova
ORD-110398,2024-01-19,2024-01-26,CU-10245,Barbara Nguyen,Consumer,United States,California,San Francisco,West,PR-0046,Office Supplies,Art,Whiteboard Markers,334.62,3,0.05,160.7,Second Class,Bank Transfer,Daniel Kim
ORD-111475,2025-02-24,2025-02-27,CU-10057,Melissa Scott,Corporate,United States,Georgia,Savannah,South,PR-0031,Furniture,Furnishings,Office Rug,3637.52,4,0.0,1031.74,First Class,Cash on Delivery,Liam O'Connor
ORD-100622,2025-08-07,2025-08-11,CU-11159,Andrew Lee,Consumer,United States,Oregon,Eugene,West,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,4857.94,6,0.05,1655.96,Same Day,PayPal,Maria Silva
ORD-102074,2024-11-20,2024-11-26,CU-10538,Kevin Wright,Home Office,United States,California,San Francisco,West,PR-0008,Technology,Computers,GameStation Tower,4533.92,4,0.0,1134.1,First Class,Cash on Delivery,Nina Petrova
ORD-106257,2023-07-10,2023-07-15,CU-10500,Sarah Martinez,Consumer,United States,New Jersey,Newark,East,PR-0047,Office Supplies,Labels,Address Label Pack,243.33,3,0.0,97.08,Second Class,PayPal,Ethan Wu
ORD-103928,2022-08-20,2022-08-26,CU-11883,William Moore,Corporate,United States,Massachusetts,Worcester,East,PR-0039,Office Supplies,Binders,Report Cover Binder,43.94,1,0.2,11.04,First Class,Debit Card,Maria Silva
ORD-111334,2025-03-27,2025-03-31,CU-11339,Robert Torres,Consumer,United States,Texas,Dallas,Central,PR-0040,Office Supplies,Binders,Presentation Binder,301.99,4,0.15,124.17,First Class,PayPal,Sofia Rossi
ORD-111226,2025-09-29,2025-10-05,CU-11867,Kenneth Jones,Consumer,United States,New Jersey,Jersey City,East,PR-0014,Technology,Accessories,Laptop Stand,1138.87,1,0.05,175.9,Standard Class,PayPal,Daniel Kim
ORD-108439,2023-01-11,2023-01-15,CU-11309,Jessica Smith,Consumer,United States,Illinois,Springfield,Central,PR-0040,Office Supplies,Binders,Presentation Binder,109.58,2,0.1,50.3,Same Day,Bank Transfer,Sofia Rossi
ORD-103065,2023-04-22,2023-04-25,CU-11318,Patricia Davis,Corporate,United States,Washington,Seattle,West,PR-0017,Technology,Copiers,PrintMaster 200,2428.62,3,0.0,534.55,Standard Class,Cash on Delivery,Alex Turner
ORD-104993,2022-07-21,2022-07-26,CU-10580,Andrew Harris,Consumer,United States,Massachusetts,Worcester,East,PR-0028,Furniture,Bookcases,Corner Bookshelf,2358.28,2,0.0,565.45,Second Class,Bank Transfer,Alex Turner
ORD-103356,2022-08-12,2022-08-19,CU-10215,Emily Martinez,Consumer,United States,Massachusetts,Worcester,East,PR-0031,Furniture,Furnishings,Office Rug,1219.89,7,0.4,-10.33,Second Class,Cash on Delivery,Sofia Rossi
ORD-106772,2024-06-30,2024-07-07,CU-11009,Nancy Lopez,Consumer,United States,Florida,Tampa,South,PR-0003,Technology,Phones,ZenPhone Lite,6893.6,4,0.0,1584.52,Standard Class,Credit Card,Ethan Wu
ORD-103507,2025-02-23,2025-02-27,CU-11480,Robert Martinez,Corporate,United States,New Jersey,Jersey City,East,PR-0031,Furniture,Furnishings,Office Rug,1011.36,1,0.0,305.52,Second Class,Debit Card,Alex Turner
ORD-104894,2024-05-31,2024-06-05,CU-10984,Joshua Wright,Home Office,United States,Michigan,Detroit,Central,PR-0002,Technology,Phones,NovaPhone S8,4655.01,8,0.15,368.06,Standard Class,PayPal,Liam O'Connor
ORD-105282,2022-11-12,2022-11-14,CU-11717,Sarah Anderson,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0045,Office Supplies,Art,Highlighter Pack,633.54,6,0.0,334.84,Standard Class,Cash on Delivery,Sofia Rossi
ORD-107480,2022-11-10,2022-11-13,CU-10746,Matthew Hill,Consumer,United States,Washington,Spokane,West,PR-0033,Furniture,Furnishings,Filing Cabinet,3270.89,6,0.1,771.36,Same Day,Bank Transfer,Daniel Kim
ORD-108559,2022-07-27,2022-07-29,CU-10107,Mark King,Consumer,United States,Oregon,Eugene,West,PR-0016,Technology,Copiers,OfficeCopier 4000,713.18,2,0.4,-282.09,Standard Class,PayPal,Carlos Mendes
ORD-110223,2024-03-27,2024-04-02,CU-10432,Emily King,Corporate,United States,Oregon,Portland,West,PR-0021,Furniture,Chairs,Executive Leather Chair,293.76,1,0.2,48.42,Second Class,Cash on Delivery,Carlos Mendes
ORD-109374,2024-04-13,2024-04-15,CU-10478,Donna Ramirez,Consumer,United States,Texas,Austin,Central,PR-0003,Technology,Phones,ZenPhone Lite,7116.56,7,0.05,1946.21,Standard Class,Cash on Delivery,Priya Nair
ORD-103430,2022-01-15,2022-01-21,CU-10094,Jessica Torres,Consumer,United States,North Carolina,Raleigh,South,PR-0046,Office Supplies,Art,Whiteboard Markers,112.58,2,0.0,62.7,Standard Class,PayPal,Ethan Wu
ORD-110406,2025-12-06,2025-12-13,CU-11923,Melissa Flores,Corporate,United States,Texas,Dallas,Central,PR-0038,Office Supplies,Binders,3-Ring Binder,257.59,3,0.2,73.78,First Class,Cash on Delivery,Alex Turner
ORD-106638,2022-08-01,2022-08-08,CU-12127,Donald Gonzalez,Corporate,United States,Pennsylvania,Pittsburgh,East,PR-0005,Technology,Phones,Aria Smartphone,1669.17,2,0.05,574.42,Same Day,Cash on Delivery,Grace Okafor
ORD-105814,2022-05-04,2022-05-09,CU-10327,Robert Clark,Consumer,United States,Pennsylvania,Philadelphia,East,PR-0042,Office Supplies,Storage,Desk Organizer,70.74,3,0.15,26.82,Standard Class,Bank Transfer,Priya Nair
ORD-105775,2023-05-06,2023-05-09,CU-11763,Betty Allen,Consumer,United States,Nevada,Las Vegas,West,PR-0001,Technology,Phones,UltraPhone X12,1128.62,1,0.0,346.03,Standard Class,Credit Card,Priya Nair
ORD-109737,2025-09-22,2025-09-28,CU-11740,David Flores,Corporate,United States,Florida,Orlando,South,PR-0008,Technology,Computers,GameStation Tower,962.0,1,0.05,285.57,First Class,Bank Transfer,Sofia Rossi
ORD-102791,2025-05-15,2025-05-17,CU-10310,Margaret Scott,Consumer,United States,Texas,Austin,Central,PR-0048,Office Supplies,Labels,Shipping Label Roll,500.16,8,0.0,180.5,Standard Class,Cash on Delivery,Ethan Wu
ORD-102621,2024-10-17,2024-10-24,CU-10178,Kevin Martin,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0007,Technology,Computers,AirLight 13,5003.1,5,0.15,552.21,Standard Class,Bank Transfer,Alex Turner
ORD-106266,2023-06-05,2023-06-06,CU-11408,Kenneth Ramirez,Consumer,United States,North Carolina,Raleigh,South,PR-0047,Office Supplies,Labels,Address Label Pack,25.68,2,0.0,11.69,Same Day,Cash on Delivery,Maria Silva
ORD-107361,2024-07-02,2024-07-07,CU-11063,Kimberly White,Corporate,United States,Ohio,Cleveland,Central,PR-0005,Technology,Phones,Aria Smartphone,1239.68,1,0.05,201.11,Standard Class,Bank Transfer,Ethan Wu
ORD-104535,2025-07-26,2025-08-02,CU-11091,Lisa Robinson,Home Office,United States,Pennsylvania,Pittsburgh,East,PR-0032,Furniture,Furnishings,Wall Clock,2614.17,8,0.05,707.58,Same Day,Credit Card,Sofia Rossi
ORD-109690,2023-07-09,2023-07-12,CU-11415,Karen Harris,Home Office,United States,California,San Francisco,West,PR-0046,Office Supplies,Art,Whiteboard Markers,78.39,1,0.1,31.69,Same Day,Debit Card,Maria Silva
ORD-111992,2022-07-24,2022-07-29,CU-11204,Donna Perez,Home Office,United States,Georgia,Atlanta,South,PR-0015,Technology,Accessories,Bluetooth Speaker,3823.24,4,0.0,712.95,Second Class,PayPal,Daniel Kim
ORD-108163,2025-12-19,2025-12-24,CU-10017,Nancy Moore,Corporate,United States,New Jersey,Jersey City,East,PR-0007,Technology,Computers,AirLight 13,2506.1,2,0.0,732.76,Second Class,Cash on Delivery,Priya Nair
ORD-108796,2022-08-06,2022-08-08,CU-10833,Melissa Williams,Consumer,United States,Florida,Miami,South,PR-0017,Technology,Copiers,PrintMaster 200,1051.07,1,0.05,200.44,Standard Class,Cash on Delivery,Nina Petrova
ORD-103615,2024-06-21,2024-06-27,CU-10108,Mark Davis,Corporate,United States,Ohio,Columbus,Central,PR-0005,Technology,Phones,Aria Smartphone,6781.89,8,0.2,104.53,Standard Class,Cash on Delivery,Carlos Mendes
ORD-106481,2023-12-23,2023-12-27,CU-11708,Richard Harris,Home Office,United States,Texas,Dallas,Central,PR-0042,Office Supplies,Storage,Desk Organizer,81.79,2,0.1,40.84,First Class,Credit Card,Alex Turner
ORD-104637,2022-11-19,2022-11-25,CU-11560,Jennifer Lopez,Home Office,United States,North Carolina,Raleigh,South,PR-0015,Technology,Accessories,Bluetooth Speaker,1577.96,1,0.0,403.18,Second Class,Credit Card,Daniel Kim
ORD-108094,2023-04-28,2023-05-01,CU-11791,Lisa Hernandez,Consumer,United States,Oregon,Eugene,West,PR-0015,Technology,Accessories,Bluetooth Speaker,1704.02,2,0.0,357.12,Standard Class,Credit Card,Liam O'Connor
ORD-101962,2023-10-26,2023-11-02,CU-10896,Lisa Jackson,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0037,Office Supplies,Paper,Printer Paper Ream,239.18,2,0.0,102.87,Standard Class,Debit Card,Priya Nair
ORD-108520,2024-05-20,2024-05-24,CU-10285,Edward Thomas,Corporate,United States,Michigan,Detroit,Central,PR-0042,Office Supplies,Storage,Desk Organizer,123.1,5,0.0,52.2,Standard Class,Bank Transfer,Daniel Kim
ORD-103857,2024-04-25,2024-04-29,CU-11230,Donald Brown,Corporate,United States,Pennsylvania,Pittsburgh,East,PR-0004,Technology,Phones,Phone Pro Max,2515.52,2,0.0,629.73,Standard Class,Debit Card,Ethan Wu
ORD-107838,2025-07-19,2025-07-24,CU-12052,Christopher Brown,Home Office,United States,New York,New York City,East,PR-0039,Office Supplies,Binders,Report Cover Binder,182.33,3,0.1,78.62,First Class,Bank Transfer,Carlos Mendes
ORD-107513,2022-06-17,2022-06-18,CU-11401,,Home Office,United States,North Carolina,Charlotte,South,PR-0023,Furniture,Tables,Conference Table Oak,1685.41,4,0.05,458.18,Standard Class,PayPal,Ethan Wu
ORD-104060,2024-09-30,2024-10-01,CU-11311,Jessica Lewis,Consumer,United States,Texas,Houston,Central,PR-0016,Technology,Copiers,OfficeCopier 4000,,2,0.3,-137.06,Standard Class,PayPal,Maria Silva
ORD-111454,2024-08-30,2024-09-03,CU-11808,Jennifer Miller,Consumer,United States,Michigan,Ann Arbor,Central,PR-0019,Furniture,Chairs,ErgoChair Deluxe,4031.6,5,0.0,1172.82,Standard Class,Cash on Delivery,Grace Okafor
ORD-106527,2023-07-24,2023-07-26,CU-11953,Betty Lee,Consumer,United States,Illinois,Springfield,Central,PR-0016,Technology,Copiers,OfficeCopier 4000,2296.52,2,0.0,539.02,First Class,Bank Transfer,Alex Turner
ORD-104608,2022-01-04,2022-01-10,CU-12150,Kimberly Clark,Consumer,United States,Florida,Miami,South,PR-0020,Furniture,Chairs,MeshBack Office Chair,574.01,2,0.3,17.15,Standard Class,Credit Card,Daniel Kim
ORD-109132,2022-04-03,2022-04-07,CU-10777,Elizabeth Walker,Consumer,United States,Oregon,Portland,West,PR-0015,Technology,Accessories,Bluetooth Speaker,2966.36,2,0.1,548.1,Standard Class,PayPal,Sofia Rossi
ORD-108162,2024-05-17,2024-05-23,CU-10406,Jessica Garcia,Consumer,United States,Texas,Dallas,Central,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,1584.96,2,0.15,261.76,Same Day,Debit Card,Alex Turner
ORD-103942,2023-04-03,2023-04-06,CU-11997,Ashley Johnson,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0016,Technology,Copiers,OfficeCopier 4000,3555.14,8,0.2,584.32,Second Class,Bank Transfer,Priya Nair
ORD-105181,2025-01-21,2025-01-24,CU-12173,Sandra Smith,Consumer,United States,New York,Buffalo,East,PR-0003,Technology,Phones,ZenPhone Lite,1208.59,1,0.0,189.49,Second Class,Cash on Delivery,Ethan Wu
ORD-111588,2022-05-30,2022-06-01,CU-11380,Margaret Wright,Consumer,United States,Illinois,Chicago,Central,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,320.46,6,0.0,118.13,First Class,PayPal,Priya Nair
ORD-108554,2022-06-21,2022-06-25,CU-11537,Joshua Flores,Consumer,United States,Oregon,Portland,West,PR-0009,Technology,Computers,UltraSlim Laptop,4859.25,3,0.0,1253.13,Standard Class,Debit Card,Ethan Wu
ORD-106843,2024-11-19,2024-11-24,CU-11999,Barbara Thompson,Home Office,United States,Ohio,Cleveland,Central,PR-0011,Technology,Accessories,Wireless Mouse,164.05,1,0.15,2.95,First Class,Cash on Delivery,Priya Nair
ORD-107676,2024-01-10,2024-01-15,CU-12032,Andrew Harris,Home Office,United States,Oregon,Eugene,West,PR-0028,Furniture,Bookcases,Corner Bookshelf,1652.11,2,0.2,534.13,Second Class,Debit Card,Maria Silva
ORD-100691,2025-12-17,2025-12-19,CU-10392,Dorothy Perez,Consumer,United States,Washington,Spokane,West,PR-0021,Furniture,Chairs,Executive Leather Chair,4979.64,6,0.15,986.13,Second Class,Bank Transfer,Maria Silva
ORD-107650,2023-06-28,2023-06-30,CU-10749,Joshua Ramirez,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0011,Technology,Accessories,Wireless Mouse,3419.22,3,0.0,1286.35,Standard Class,Debit Card,Daniel Kim
ORD-104822,2025-10-11,2025-10-12,CU-11836,Joshua Allen,Corporate,United States,Washington,Spokane,West,PR-0021,Furniture,Chairs,Executive Leather Chair,439.96,1,0.15,57.04,Second Class,Cash on Delivery,Carlos Mendes
ORD-102479,2023-08-01,2023-08-07,CU-11309,Jessica Smith,Home Office,United States,Tennessee,Memphis,South,PR-0031,Furniture,Furnishings,Office Rug,3991.36,5,,746.71,Second Class,Debit Card,Daniel Kim
ORD-101455,2023-02-26,2023-03-02,CU-11395,Joseph Wright,Consumer,United States,California,Los Angeles,West,PR-0031,Furniture,Furnishings,Office Rug,5020.7,6,0.1,1166.47,Second Class,Bank Transfer,Ethan Wu
ORD-107005,2024-04-07,2024-04-13,CU-10564,Richard Hill,Consumer,United States,Georgia,Savannah,South,PR-0018,Technology,Copiers,ScanPro Duo,2133.38,2,0.2,151.09,Second Class,Debit Card,Maria Silva
ORD-107884,2025-03-12,2025-03-15,CU-10067,Carol Ramirez,Home Office,United States,Michigan,Detroit,Central,PR-0030,Furniture,Furnishings,Desk Lamp LED,265.28,2,0.2,40.22,Standard Class,PayPal,Daniel Kim
ORD-107182,2023-08-05,2023-08-07,CU-10251,Steven Davis,Consumer,United States,Michigan,Ann Arbor,Central,PR-0042,Office Supplies,Storage,Desk Organizer,112.06,3,0.3,15.78,Standard Class,Credit Card,Nina Petrova
ORD-107929,2025-03-02,2025-03-05,CU-11681,Kimberly Lee,Consumer,United States,Michigan,Ann Arbor,Central,PR-0028,Furniture,Bookcases,Corner Bookshelf,1669.8,3,0.0,507.46,Standard Class,Debit Card,Liam O'Connor
ORD-105012,2023-03-25,2023-03-31,CU-12190,Betty Martinez,Consumer,United States,Washington,Spokane,West,PR-0009,Technology,Computers,UltraSlim Laptop,3545.53,4,0.1,777.08,Standard Class,Debit Card,Liam O'Connor
ORD-109837,2022-08-31,2022-09-05,CU-11494,Barbara Miller,Corporate,United States,Tennessee,Nashville,South,PR-0017,Technology,Copiers,PrintMaster 200,1256.72,2,0.3,-175.1,Standard Class,Credit Card,Alex Turner
ORD-107342,2023-04-15,2023-04-22,CU-11270,Michael Rodriguez,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0040,Office Supplies,Binders,Presentation Binder,264.95,5,0.0,118.62,Standard Class,PayPal,Alex Turner
ORD-103978,2025-06-03,2025-06-07,CU-10620,Ashley Nguyen,Corporate,United States,Nevada,Reno,West,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,380.66,2,0.05,98.69,Second Class,Credit Card,Carlos Mendes
